step,training_loss,validation_loss,total_flops_profiler
0,10.8255,10.8254,0.00e+00
0,10.8255,10.8254,0.00e+00
0,10.8252,10.8254,0.00e+00
10,10.8253,10.8254,1.59e+12
10,10.8253,10.8254,1.59e+12
10,10.8253,10.8254,1.59e+12
10,10.8255,10.8254,1.59e+12
10,10.8254,10.8254,1.59e+12
20,10.7378,10.7092,3.19e+12
20,10.7378,10.7092,3.19e+12
20,10.7075,10.7092,3.19e+12
20,10.7070,10.7092,3.19e+12
20,10.7076,10.7092,3.19e+12
30,10.3736,10.3388,4.78e+12
30,10.3736,10.3388,4.78e+12
30,10.3313,10.3388,4.78e+12
30,10.3302,10.3388,4.78e+12
30,10.3296,10.3388,4.78e+12
30,10.3340,10.3388,4.78e+12
40,10.0460,10.0204,6.37e+12
40,10.0460,10.0204,6.37e+12
40,10.0116,10.0204,6.37e+12
40,10.0081,10.0204,6.37e+12
40,10.0067,10.0204,6.37e+12
50,9.7450,9.7318,7.97e+12
50,9.7450,9.7318,7.97e+12
50,9.7201,9.7318,7.97e+12
50,9.7265,9.7318,7.97e+12
50,9.7183,9.7318,7.97e+12
60,9.4816,9.4798,9.56e+12
60,9.4816,9.4798,9.56e+12
60,9.4647,9.4798,9.56e+12
60,9.4694,9.4798,9.56e+12
60,9.4596,9.4798,9.56e+12
60,9.4569,9.4798,9.56e+12
70,9.2736,9.2672,1.12e+13
70,9.2736,9.2672,1.12e+13
70,9.2480,9.2672,1.12e+13
70,9.2653,9.2672,1.12e+13
70,9.2407,9.2672,1.12e+13
