step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,7.7129,7.7966,7.87e+13,7.93e+13,1638400
400,7.4919,7.4886,1.57e+14,1.59e+14,3276800
600,7.1640,7.1584,2.36e+14,2.38e+14,4915200
800,6.8020,6.9485,3.15e+14,3.17e+14,6553600
1000,6.7577,6.8267,3.94e+14,3.97e+14,8192000
1200,6.5552,6.7483,4.72e+14,4.76e+14,9830400
1400,6.6586,6.6837,5.51e+14,5.55e+14,11468800
1600,6.4821,6.6322,6.30e+14,6.35e+14,13107200
