step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,7.1189,7.2238,3.42e+13,3.47e+13,1638400
400,6.7978,6.7984,6.84e+13,6.95e+13,3276800
600,6.6591,6.6653,1.03e+14,1.04e+14,4915200
800,6.4013,6.5584,1.37e+14,1.39e+14,6553600
1000,6.3900,6.4724,1.71e+14,1.74e+14,8192000
1200,6.1660,6.3770,2.05e+14,2.08e+14,9830400
1400,6.2089,6.3132,2.39e+14,2.43e+14,11468800
1600,6.0432,6.2693,2.74e+14,2.78e+14,13107200
