step,training_loss,validation_loss,total_flops_profiler
0,10.8138,10.8131,0.00e+00
0,10.8140,10.8131,0.00e+00
0,10.8131,10.8131,0.00e+00
0,10.8158,10.8131,0.00e+00
0,10.8117,10.8131,0.00e+00
0,10.8139,10.8131,0.00e+00
0,10.8128,10.8131,0.00e+00
0,10.8126,10.8131,0.00e+00
0,10.8137,10.8131,0.00e+00
0,10.8124,10.8131,0.00e+00
0,10.8134,10.8131,0.00e+00
0,10.8116,10.8131,0.00e+00
0,10.8109,10.8131,0.00e+00
0,10.8119,10.8131,0.00e+00
0,10.8124,10.8131,0.00e+00
50,9.1649,9.1212,2.01e+12
50,9.1649,9.1212,2.01e+12
50,9.1246,9.1212,2.01e+12
50,9.1414,9.1212,2.01e+12
50,9.0949,9.1212,2.01e+12
50,9.0949,9.1212,2.01e+12
50,9.1038,9.1212,2.01e+12
50,9.0885,9.1212,2.01e+12
50,9.1185,9.1212,2.01e+12
50,9.1252,9.1212,2.01e+12
50,9.1228,9.1212,2.01e+12
50,9.1372,9.1212,2.01e+12
50,9.1478,9.1212,2.01e+12
50,9.1373,9.1212,2.01e+12
50,9.1302,9.1212,2.01e+12
50,9.1118,9.1212,2.01e+12
50,9.1007,9.1212,2.01e+12
100,8.0529,8.0331,4.01e+12
100,8.0529,8.0331,4.01e+12
100,8.0516,8.0331,4.01e+12
100,8.0515,8.0331,4.01e+12
100,7.9574,8.0331,4.01e+12
100,8.0623,8.0331,4.01e+12
100,8.0202,8.0331,4.01e+12
100,7.9793,8.0331,4.01e+12
100,8.0494,8.0331,4.01e+12
100,8.0396,8.0331,4.01e+12
100,7.9969,8.0331,4.01e+12
100,8.0589,8.0331,4.01e+12
100,8.0421,8.0331,4.01e+12
100,8.0322,8.0331,4.01e+12
100,7.9606,8.0331,4.01e+12
100,7.9983,8.0331,4.01e+12
100,7.9840,8.0331,4.01e+12
150,7.4636,7.4860,6.02e+12
150,7.4636,7.4860,6.02e+12
150,7.4235,7.4860,6.02e+12
150,7.4901,7.4860,6.02e+12
150,7.4481,7.4860,6.02e+12
150,7.5412,7.4860,6.02e+12
150,7.4622,7.4860,6.02e+12
150,7.4427,7.4860,6.02e+12
150,7.3401,7.4860,6.02e+12
150,7.4030,7.4860,6.02e+12
150,7.4428,7.4860,6.02e+12
150,7.5233,7.4860,6.02e+12
150,7.3498,7.4860,6.02e+12
150,7.4809,7.4860,6.02e+12
150,7.4821,7.4860,6.02e+12
150,7.4407,7.4860,6.02e+12
150,7.4797,7.4860,6.02e+12
200,7.1866,7.2418,8.03e+12
200,7.1866,7.2418,8.03e+12
200,7.2348,7.2418,8.03e+12
200,7.1682,7.2418,8.03e+12
200,7.2770,7.2418,8.03e+12
200,7.2297,7.2418,8.03e+12
200,7.2140,7.2418,8.03e+12
200,7.2170,7.2418,8.03e+12
200,7.2213,7.2418,8.03e+12
200,7.3733,7.2418,8.03e+12
200,7.1754,7.2418,8.03e+12
200,7.1698,7.2418,8.03e+12
200,7.2524,7.2418,8.03e+12
200,7.2666,7.2418,8.03e+12
200,7.1780,7.2418,8.03e+12
200,7.2363,7.2418,8.03e+12
200,7.2306,7.2418,8.03e+12
250,7.1346,7.1044,1.00e+13
250,7.1346,7.1044,1.00e+13
250,7.0798,7.1044,1.00e+13
250,7.0786,7.1044,1.00e+13
250,7.0690,7.1044,1.00e+13
250,6.9801,7.1044,1.00e+13
250,7.1436,7.1044,1.00e+13
250,7.1204,7.1044,1.00e+13
250,7.1915,7.1044,1.00e+13
250,6.9862,7.1044,1.00e+13
250,7.0064,7.1044,1.00e+13
250,7.0123,7.1044,1.00e+13
250,7.0894,7.1044,1.00e+13
250,7.1753,7.1044,1.00e+13
250,7.2035,7.1044,1.00e+13
250,7.1274,7.1044,1.00e+13
250,7.0496,7.1044,1.00e+13
300,6.9998,7.0285,1.20e+13
300,6.9998,7.0285,1.20e+13
300,7.0263,7.0285,1.20e+13
300,6.9563,7.0285,1.20e+13
300,7.0569,7.0285,1.20e+13
300,7.0146,7.0285,1.20e+13
300,6.8804,7.0285,1.20e+13
300,7.0240,7.0285,1.20e+13
300,7.0320,7.0285,1.20e+13
300,7.0025,7.0285,1.20e+13
300,6.9635,7.0285,1.20e+13
300,6.9595,7.0285,1.20e+13
300,7.0622,7.0285,1.20e+13
300,6.9401,7.0285,1.20e+13
300,7.0662,7.0285,1.20e+13
300,7.0829,7.0285,1.20e+13
300,7.0280,7.0285,1.20e+13
350,7.0013,6.9965,1.40e+13
350,7.0013,6.9965,1.40e+13
350,6.9536,6.9965,1.40e+13
350,6.9291,6.9965,1.40e+13
350,7.0399,6.9965,1.40e+13
350,6.9669,6.9965,1.40e+13
350,7.0154,6.9965,1.40e+13
350,7.0347,6.9965,1.40e+13
350,6.9325,6.9965,1.40e+13
350,6.9144,6.9965,1.40e+13
350,7.0468,6.9965,1.40e+13
350,6.9415,6.9965,1.40e+13
350,6.9930,6.9965,1.40e+13
350,7.0296,6.9965,1.40e+13
350,7.0038,6.9965,1.40e+13
350,7.0185,6.9965,1.40e+13
350,6.9146,6.9965,1.40e+13
