step,training_loss,validation_loss,total_flops_profiler
0,10.8107,10.8129,0.00e+00
0,10.8147,10.8129,0.00e+00
0,10.8149,10.8129,0.00e+00
0,10.8118,10.8129,0.00e+00
0,10.8156,10.8129,0.00e+00
0,10.8151,10.8129,0.00e+00
0,10.8125,10.8129,0.00e+00
0,10.8149,10.8129,0.00e+00
0,10.8113,10.8129,0.00e+00
0,10.8160,10.8129,0.00e+00
0,10.8116,10.8129,0.00e+00
0,10.8148,10.8129,0.00e+00
0,10.8144,10.8129,0.00e+00
0,10.8138,10.8129,0.00e+00
0,10.8131,10.8129,0.00e+00
50,9.1369,9.1116,2.01e+12
50,9.1369,9.1116,2.01e+12
50,9.0697,9.1116,2.01e+12
50,9.0891,9.1116,2.01e+12
50,9.0875,9.1116,2.01e+12
50,9.1101,9.1116,2.01e+12
50,9.1676,9.1116,2.01e+12
50,9.1045,9.1116,2.01e+12
50,9.0975,9.1116,2.01e+12
50,9.1293,9.1116,2.01e+12
50,9.1131,9.1116,2.01e+12
50,9.1180,9.1116,2.01e+12
50,9.1126,9.1116,2.01e+12
50,9.1211,9.1116,2.01e+12
50,9.1378,9.1116,2.01e+12
50,9.0749,9.1116,2.01e+12
50,9.1233,9.1116,2.01e+12
100,8.0855,8.0269,4.01e+12
100,8.0855,8.0269,4.01e+12
100,7.9755,8.0269,4.01e+12
100,7.9821,8.0269,4.01e+12
100,8.0230,8.0269,4.01e+12
100,7.9960,8.0269,4.01e+12
100,8.0193,8.0269,4.01e+12
100,8.0241,8.0269,4.01e+12
100,8.1056,8.0269,4.01e+12
100,8.0217,8.0269,4.01e+12
100,7.9548,8.0269,4.01e+12
100,8.0541,8.0269,4.01e+12
100,8.0653,8.0269,4.01e+12
100,8.0768,8.0269,4.01e+12
100,7.9651,8.0269,4.01e+12
100,8.0397,8.0269,4.01e+12
100,8.1210,8.0269,4.01e+12
150,7.4780,7.4896,6.02e+12
150,7.4780,7.4896,6.02e+12
150,7.5006,7.4896,6.02e+12
150,7.5624,7.4896,6.02e+12
150,7.5533,7.4896,6.02e+12
150,7.4752,7.4896,6.02e+12
150,7.5052,7.4896,6.02e+12
150,7.5444,7.4896,6.02e+12
150,7.4920,7.4896,6.02e+12
150,7.4880,7.4896,6.02e+12
150,7.4317,7.4896,6.02e+12
150,7.4744,7.4896,6.02e+12
150,7.4586,7.4896,6.02e+12
150,7.4149,7.4896,6.02e+12
150,7.5122,7.4896,6.02e+12
150,7.5403,7.4896,6.02e+12
150,7.5120,7.4896,6.02e+12
200,7.2889,7.2550,8.03e+12
200,7.2889,7.2550,8.03e+12
200,7.3148,7.2550,8.03e+12
200,7.2115,7.2550,8.03e+12
200,7.2951,7.2550,8.03e+12
200,7.2506,7.2550,8.03e+12
200,7.2451,7.2550,8.03e+12
200,7.2351,7.2550,8.03e+12
200,7.3061,7.2550,8.03e+12
200,7.2409,7.2550,8.03e+12
200,7.1686,7.2550,8.03e+12
200,7.2146,7.2550,8.03e+12
200,7.1963,7.2550,8.03e+12
200,7.2532,7.2550,8.03e+12
200,7.2323,7.2550,8.03e+12
200,7.3589,7.2550,8.03e+12
200,7.1702,7.2550,8.03e+12
250,7.1057,7.1228,1.00e+13
250,7.1057,7.1228,1.00e+13
250,7.1377,7.1228,1.00e+13
250,7.1245,7.1228,1.00e+13
250,7.0953,7.1228,1.00e+13
250,7.1153,7.1228,1.00e+13
250,7.0914,7.1228,1.00e+13
250,7.1497,7.1228,1.00e+13
250,7.0971,7.1228,1.00e+13
250,7.1161,7.1228,1.00e+13
250,7.0530,7.1228,1.00e+13
250,7.2195,7.1228,1.00e+13
250,7.2028,7.1228,1.00e+13
250,7.0872,7.1228,1.00e+13
250,7.1104,7.1228,1.00e+13
250,7.0634,7.1228,1.00e+13
250,7.1466,7.1228,1.00e+13
300,7.0979,7.0483,1.20e+13
300,7.0979,7.0483,1.20e+13
300,7.0250,7.0483,1.20e+13
300,7.0088,7.0483,1.20e+13
300,7.0265,7.0483,1.20e+13
300,7.1350,7.0483,1.20e+13
300,7.0929,7.0483,1.20e+13
300,6.9091,7.0483,1.20e+13
300,7.0576,7.0483,1.20e+13
300,7.0326,7.0483,1.20e+13
300,7.0417,7.0483,1.20e+13
300,6.9975,7.0483,1.20e+13
300,6.9710,7.0483,1.20e+13
300,7.0729,7.0483,1.20e+13
300,7.0108,7.0483,1.20e+13
300,7.0153,7.0483,1.20e+13
300,7.0514,7.0483,1.20e+13
350,6.9922,7.0168,1.40e+13
350,6.9922,7.0168,1.40e+13
350,6.9929,7.0168,1.40e+13
350,6.9784,7.0168,1.40e+13
350,6.9879,7.0168,1.40e+13
350,7.0140,7.0168,1.40e+13
350,7.0623,7.0168,1.40e+13
350,7.0383,7.0168,1.40e+13
350,7.0465,7.0168,1.40e+13
350,7.0201,7.0168,1.40e+13
350,7.0022,7.0168,1.40e+13
350,6.8972,7.0168,1.40e+13
350,7.0203,7.0168,1.40e+13
350,7.0642,7.0168,1.40e+13
350,7.0302,7.0168,1.40e+13
350,6.9614,7.0168,1.40e+13
350,6.9713,7.0168,1.40e+13
