step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.2615,7.5456,7.5871,3.15e+13,3.28e+13,1638400
400,6.7780,6.9893,7.0100,6.31e+13,6.55e+13,3276800
600,6.5968,6.7132,6.7346,9.47e+13,9.83e+13,4915200
800,6.4197,6.5494,6.5717,1.26e+14,1.31e+14,6553600
1000,6.1729,6.4289,6.4507,1.58e+14,1.64e+14,8192000
1200,6.2085,6.3456,6.3669,1.90e+14,1.97e+14,9830400
1400,6.1088,6.2788,6.3000,2.21e+14,2.29e+14,11468800
1600,6.2444,6.2269,6.2498,2.53e+14,2.62e+14,13107200
1800,6.2505,6.1966,6.2209,2.84e+14,2.95e+14,14745600
