step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,6.9450,7.2653,7.2677,1.57e+13,1.65e+13,1638400
400,6.6537,6.8935,6.8964,3.15e+13,3.29e+13,3276800
600,6.6524,6.7609,6.7636,4.74e+13,4.94e+13,4915200
800,6.5271,6.6839,6.6889,6.32e+13,6.59e+13,6553600
1000,6.3697,6.6188,6.6235,7.90e+13,8.23e+13,8192000
1200,6.3918,6.5459,6.5523,9.48e+13,9.88e+13,9830400
1400,6.2847,6.4784,6.4857,1.11e+14,1.15e+14,11468800
1600,6.4215,6.4282,6.4357,1.26e+14,1.32e+14,13107200
1800,6.4414,6.3959,6.4038,1.42e+14,1.48e+14,14745600
