step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.0746,7.3705,7.3870,6.29e+13,6.63e+13,1638400
400,6.4893,6.7388,6.7698,1.26e+14,1.33e+14,3276800
600,6.3206,6.4552,6.4875,1.89e+14,1.99e+14,4915200
800,6.1032,6.2704,6.2917,2.53e+14,2.65e+14,6553600
1000,5.8837,6.1460,6.1681,3.16e+14,3.32e+14,8192000
1200,5.9087,6.0475,6.0723,3.79e+14,3.98e+14,9830400
1400,5.7744,5.9691,5.9972,4.42e+14,4.64e+14,11468800
1600,5.9132,5.9105,5.9412,5.06e+14,5.31e+14,13107200
1800,5.9180,5.8711,5.9016,5.69e+14,5.97e+14,14745600
