step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
7000,61.9091,62.6477,62.6368,2.21e+15,2.96e+15,57344000
7200,57.2127,79.4961,79.3687,2.28e+15,3.04e+15,58982400
7400,59.8272,61.8006,61.7903,2.34e+15,3.13e+15,60620800
7600,66.6442,62.2101,62.1953,2.40e+15,3.21e+15,62259200
7800,60.1688,60.4542,60.4485,2.47e+15,3.30e+15,63897600
8000,76.3143,65.0615,65.0108,2.53e+15,3.38e+15,65536000
8200,60.1950,61.9320,61.9059,2.59e+15,3.46e+15,67174400
8400,61.9587,61.1892,61.1728,2.66e+15,3.55e+15,68812800
8600,66.0509,58.8671,58.8629,2.72e+15,3.63e+15,70451200
8800,57.6043,58.2546,58.2504,2.78e+15,3.72e+15,72089600
9000,61.8108,60.1565,60.1193,2.85e+15,3.80e+15,73728000
9200,58.1046,54.3985,54.4127,2.91e+15,3.89e+15,75366400
9400,46.9538,57.7920,57.7707,2.97e+15,3.97e+15,77004800
9600,48.3695,50.9048,50.9311,3.04e+15,4.06e+15,78643200
9800,46.3808,53.4869,53.4747,3.10e+15,4.14e+15,80281600
10000,51.4977,48.0645,48.1000,3.16e+15,4.23e+15,81920000
10200,50.2694,47.1238,47.1625,3.22e+15,4.31e+15,83558400
10400,51.6824,45.7482,45.7772,3.29e+15,4.39e+15,85196800
10600,37.2397,44.1647,44.2109,3.35e+15,4.48e+15,86835200
10800,41.1489,49.6773,49.6562,3.41e+15,4.56e+15,88473600
11000,39.8669,41.3735,41.4040,3.48e+15,4.65e+15,90112000
11200,43.1875,40.2843,40.3322,3.54e+15,4.73e+15,91750400
11400,38.1320,38.2901,38.3397,3.60e+15,4.82e+15,93388800
11600,38.4330,36.9850,37.0418,3.67e+15,4.90e+15,95027200
11800,37.7470,35.9348,35.9915,3.73e+15,4.99e+15,96665600
12000,35.0960,34.7206,34.7467,3.79e+15,5.07e+15,98304000
12200,45.3988,33.7528,33.7637,3.86e+15,5.16e+15,99942400
12400,35.0586,38.7812,38.7744,3.92e+15,5.24e+15,101580800
12600,31.8507,39.7143,39.6850,3.98e+15,5.32e+15,103219200
12800,31.6398,30.2693,30.3003,4.05e+15,5.41e+15,104857600
13000,28.7259,29.6377,29.6436,4.11e+15,5.49e+15,106496000
13200,25.3276,29.4177,29.4191,4.17e+15,5.58e+15,108134400
13400,29.5397,27.5295,27.5708,4.24e+15,5.66e+15,109772800
13600,26.7081,30.3071,30.2828,4.30e+15,5.75e+15,111411200
13800,24.8145,30.2000,30.1923,4.36e+15,5.83e+15,113049600
14000,21.3102,24.3991,24.4508,4.43e+15,5.92e+15,114688000
14200,22.3578,23.9242,23.9867,4.49e+15,6.00e+15,116326400
14400,21.7160,23.9534,24.0257,4.55e+15,6.08e+15,117964800
14600,21.4823,21.6374,21.6770,4.62e+15,6.17e+15,119603200
14800,19.2676,20.7026,20.7441,4.68e+15,6.25e+15,121241600
15000,19.2609,19.9177,19.9967,4.74e+15,6.34e+15,122880000
15200,19.5554,19.1719,19.2460,4.81e+15,6.42e+15,124518400
15400,18.6208,18.3596,18.4210,4.87e+15,6.51e+15,126156800
15600,17.1497,20.1148,20.1412,4.93e+15,6.59e+15,127795200
15800,17.3204,17.1319,17.1798,5.00e+15,6.68e+15,129433600
16000,17.2196,16.4755,16.6966,5.06e+15,6.76e+15,131072000
16200,17.5970,15.9399,16.0063,5.12e+15,6.85e+15,132710400
16400,14.4088,15.4612,15.5186,5.19e+15,6.93e+15,134348800
16600,15.6677,15.0361,15.1094,5.25e+15,7.01e+15,135987200
16800,15.8624,14.6706,14.7465,5.31e+15,7.10e+15,137625600
17000,13.8282,14.3312,14.3699,5.38e+15,7.18e+15,139264000
17200,13.9759,14.0080,14.0463,5.44e+15,7.27e+15,140902400
17400,21.1510,13.7037,13.7194,5.50e+15,7.35e+15,142540800
17600,13.1233,13.3244,13.3468,5.56e+15,7.44e+15,144179200
17800,11.8244,13.0388,13.0537,5.63e+15,7.52e+15,145817600
18000,12.0680,12.8087,12.8361,5.69e+15,7.61e+15,147456000
18200,11.9268,12.4839,12.5130,5.75e+15,7.69e+15,149094400
18400,11.6419,12.2694,12.2971,5.82e+15,7.77e+15,150732800
18600,11.3704,12.1001,12.1165,5.88e+15,7.86e+15,152371200
18800,11.1658,11.9463,11.9598,5.94e+15,7.94e+15,154009600
19000,12.2032,11.7813,11.7944,6.01e+15,8.03e+15,155648000
19200,11.2205,11.6392,11.6524,6.07e+15,8.11e+15,157286400
19400,11.9151,11.5303,11.5447,6.13e+15,8.20e+15,158924800
19600,10.3770,11.3843,11.3986,6.20e+15,8.28e+15,160563200
19800,9.9857,11.2710,11.2901,6.26e+15,8.37e+15,162201600
20000,10.7431,11.1715,11.1830,6.32e+15,8.45e+15,163840000
20200,11.0503,11.0863,11.0980,6.39e+15,8.54e+15,165478400
20400,11.1781,11.0010,11.0137,6.45e+15,8.62e+15,167116800
20600,10.9836,10.9027,10.9156,6.51e+15,8.70e+15,168755200
20800,10.7740,10.8349,10.8521,6.58e+15,8.79e+15,170393600
