step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.2302,7.3681,7.3618,7.87e+13,8.36e+13,1638400
400,6.4048,6.6535,6.6799,1.58e+14,1.67e+14,3276800
600,6.1123,6.3336,6.3620,2.37e+14,2.51e+14,4915200
800,5.8483,6.1544,6.1809,3.16e+14,3.34e+14,6553600
1000,5.8584,6.0021,6.0356,3.95e+14,4.18e+14,8192000
1200,5.7708,5.8977,5.9305,4.74e+14,5.02e+14,9830400
1400,5.6096,5.8229,5.8582,5.53e+14,5.85e+14,11468800
1600,5.6754,5.7608,5.7980,6.32e+14,6.69e+14,13107200
1800,5.6418,5.7214,5.7585,7.11e+14,7.52e+14,14745600
