step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.5553,7.7558,7.8116,1.57e+13,1.65e+13,1638400
400,7.6343,7.7491,7.7960,3.15e+13,3.29e+13,3276800
600,7.5260,7.6115,7.6517,4.74e+13,4.94e+13,4915200
800,7.3887,7.4127,7.4475,6.32e+13,6.59e+13,6553600
1000,7.1077,7.2386,7.2720,7.90e+13,8.23e+13,8192000
1200,7.0320,7.1366,7.1683,9.48e+13,9.88e+13,9830400
1400,6.9918,7.0621,7.0920,1.11e+14,1.15e+14,11468800
1600,7.0379,7.0181,7.0467,1.26e+14,1.32e+14,13107200
1800,7.0448,6.9909,7.0197,1.42e+14,1.48e+14,14745600
