step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.5776,7.9979,7.8492,6.29e+13,6.63e+13,1638400
400,7.1311,7.2812,7.3159,1.26e+14,1.33e+14,3276800
600,6.8765,6.9771,7.0092,1.89e+14,1.99e+14,4915200
800,6.6841,6.8175,6.8422,2.53e+14,2.65e+14,6553600
1000,6.4125,6.6965,6.7042,3.16e+14,3.32e+14,8192000
1200,6.4218,6.5643,6.5963,3.79e+14,3.98e+14,9830400
1400,6.3477,6.4998,6.5325,4.42e+14,4.64e+14,11468800
1600,6.4531,6.4480,6.4814,5.06e+14,5.31e+14,13107200
1800,6.4717,6.4195,6.4516,5.69e+14,5.97e+14,14745600
