step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.2177,7.5223,7.5711,4.72e+13,4.94e+13,1638400
400,6.6511,6.8869,6.9080,9.46e+13,9.88e+13,3276800
600,6.5172,6.6366,6.6508,1.42e+14,1.48e+14,4915200
800,6.3276,6.4703,6.4865,1.89e+14,1.98e+14,6553600
1000,6.0837,6.3557,6.3714,2.37e+14,2.47e+14,8192000
1200,6.1165,6.2669,6.2848,2.84e+14,2.96e+14,9830400
1400,6.0081,6.1986,6.2158,3.32e+14,3.46e+14,11468800
1600,6.1561,6.1435,6.1620,3.79e+14,3.95e+14,13107200
1800,6.1560,6.1108,6.1308,4.27e+14,4.44e+14,14745600
