step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.5768,7.8847,7.8893,4.72e+13,4.94e+13,1638400
400,7.2370,7.4012,7.4506,9.46e+13,9.88e+13,3276800
600,6.9955,7.1058,7.1445,1.42e+14,1.48e+14,4915200
800,6.8036,6.8863,6.9236,1.89e+14,1.98e+14,6553600
1000,6.5394,6.7596,6.7924,2.37e+14,2.47e+14,8192000
1200,6.5389,6.6711,6.7040,2.84e+14,2.96e+14,9830400
1400,6.4793,6.6077,6.6400,3.32e+14,3.46e+14,11468800
1600,6.5661,6.5577,6.5909,3.79e+14,3.95e+14,13107200
1800,6.5884,6.5304,6.5639,4.27e+14,4.44e+14,14745600
