step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
100,8.9704,9.0104,8.07e+12,8.32e+12,819200
200,7.6019,7.5284,1.61e+13,1.66e+13,1638400
300,7.0789,7.0484,2.42e+13,2.50e+13,2457600
400,6.7274,6.7816,3.23e+13,3.33e+13,3276800
500,6.7165,6.6213,4.03e+13,4.16e+13,4096000
600,6.4670,6.5048,4.84e+13,4.99e+13,4915200
700,6.3773,6.4115,5.65e+13,5.82e+13,5734400
800,6.2549,6.3381,6.45e+13,6.65e+13,6553600
900,6.3223,6.2794,7.26e+13,7.49e+13,7372800
1000,6.0809,6.2301,8.07e+13,8.32e+13,8192000
1100,6.2058,6.1932,8.87e+13,9.15e+13,9011200
1200,6.1284,6.1600,9.68e+13,9.98e+13,9830400
1300,6.0295,6.1339,1.05e+14,1.08e+14,10649600
1400,6.1486,6.1109,1.13e+14,1.16e+14,11468800
1500,6.1039,6.0931,1.21e+14,1.25e+14,12288000
1600,5.9819,6.0783,1.29e+14,1.33e+14,13107200
1700,6.0633,6.0671,1.37e+14,1.41e+14,13926400
1800,5.9675,6.0590,1.45e+14,1.50e+14,14745600
1900,6.0061,6.0520,1.53e+14,1.58e+14,15564800
