step,training_loss,validation_loss,total_flops_profiler
0,10.7417,10.7427,0.00e+00
0,10.7418,10.7427,0.00e+00
0,10.7424,10.7427,0.00e+00
10,9.0045,8.8538,1.59e+12
10,9.0045,8.8538,1.59e+12
10,8.8492,8.8538,1.59e+12
10,8.8230,8.8538,1.59e+12
10,8.8317,8.8538,1.59e+12
20,7.7832,7.7350,3.19e+12
20,7.7832,7.7350,3.19e+12
20,7.6976,7.7350,3.19e+12
20,7.6593,7.7350,3.19e+12
20,7.6984,7.7350,3.19e+12
30,7.4712,7.4783,4.78e+12
30,7.4712,7.4783,4.78e+12
30,7.4214,7.4783,4.78e+12
30,7.4233,7.4783,4.78e+12
30,7.4090,7.4783,4.78e+12
30,7.4441,7.4783,4.78e+12
40,7.4137,7.4302,6.37e+12
40,7.4137,7.4302,6.37e+12
40,7.4089,7.4302,6.37e+12
40,7.3823,7.4302,6.37e+12
40,7.3452,7.4302,6.37e+12
50,7.3582,7.4130,7.97e+12
50,7.3582,7.4130,7.97e+12
50,7.3581,7.4130,7.97e+12
50,7.4023,7.4130,7.97e+12
50,7.3581,7.4130,7.97e+12
60,7.3391,7.4078,9.56e+12
60,7.3391,7.4078,9.56e+12
60,7.3595,7.4078,9.56e+12
60,7.3934,7.4078,9.56e+12
60,7.3555,7.4078,9.56e+12
60,7.3425,7.4078,9.56e+12
70,7.3662,7.4064,1.12e+13
70,7.3662,7.4064,1.12e+13
70,7.3469,7.4064,1.12e+13
70,7.4028,7.4064,1.12e+13
70,7.3379,7.4064,1.12e+13
