step,training_loss,validation_loss,total_flops_profiler
0,10.8007,10.8009,0.00e+00
0,10.8006,10.8009,0.00e+00
0,10.8006,10.8009,0.00e+00
10,10.3954,10.3469,1.59e+12
10,10.3954,10.3469,1.59e+12
10,10.3456,10.3469,1.59e+12
10,10.3414,10.3469,1.59e+12
10,10.3426,10.3469,1.59e+12
20,9.9100,9.8775,3.19e+12
20,9.9100,9.8775,3.19e+12
20,9.8638,9.8775,3.19e+12
20,9.8591,9.8775,3.19e+12
20,9.8656,9.8775,3.19e+12
30,9.4858,9.4574,4.78e+12
30,9.4858,9.4574,4.78e+12
30,9.4338,9.4574,4.78e+12
30,9.4319,9.4574,4.78e+12
30,9.4310,9.4574,4.78e+12
30,9.4440,9.4574,4.78e+12
40,9.1873,9.1735,6.37e+12
40,9.1873,9.1735,6.37e+12
40,9.1567,9.1735,6.37e+12
40,9.1488,9.1735,6.37e+12
40,9.1406,9.1735,6.37e+12
50,8.9622,8.9699,7.97e+12
50,8.9622,8.9699,7.97e+12
50,8.9486,8.9699,7.97e+12
50,8.9640,8.9699,7.97e+12
50,8.9467,8.9699,7.97e+12
60,8.8142,8.8362,9.56e+12
60,8.8142,8.8362,9.56e+12
60,8.8120,8.8362,9.56e+12
60,8.8230,8.8362,9.56e+12
60,8.8061,8.8362,9.56e+12
60,8.8030,8.8362,9.56e+12
70,8.7844,8.7987,1.12e+13
70,8.7844,8.7987,1.12e+13
70,8.7733,8.7987,1.12e+13
70,8.7976,8.7987,1.12e+13
70,8.7620,8.7987,1.12e+13
